shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
30151,33.44431305,-112.30118561,790020,
30151,33.44398499,-112.30134583,790021,
30151,33.44375229,-112.30164337,790022,
30151,33.44366455,-112.30196381,790023,
30151,33.44368362,-112.30223083,790024,
30151,33.44379425,-112.30257416,790025,
30151,33.44405746,-112.30287170,790026,
30151,33.44449615,-112.30334473,790027,
30151,33.44486237,-112.30374146,790028,
30151,33.44501877,-112.30397797,790029,
30151,33.44504166,-112.30402374,790030,
30151,33.44504166,-112.30402374,800001,
30151,33.44517136,-112.30429840,800002,
30151,33.44581223,-112.30415344,800003,
30151,33.44604492,-112.30529785,800004,
30151,33.44606781,-112.30541992,800005,
30151,33.44610596,-112.30570984,800006,
30151,33.44612885,-112.30613708,800007,
30151,33.44612885,-112.30651093,800008,
30151,33.44741440,-112.30653381,800009,
30151,33.44966125,-112.30652618,800010,
30151,33.44960022,-112.30941010,800011,
30151,33.44959641,-112.31060028,800012,
30151,33.44958115,-112.31467438,800013,
30151,33.44957352,-112.31512451,800014,
30151,33.44956589,-112.31586456,800015,
30151,33.44956589,-112.31586456,810001,
30151,33.44954681,-112.31741333,810002,
30151,33.44952774,-112.31905365,810003,
30151,33.44947433,-112.32358551,810004,
30151,33.44948196,-112.32382202,810005,
30151,33.44951630,-112.32478333,810006,
30151,33.44951630,-112.32478333,820001,
30151,33.44956207,-112.32592010,820002,
30151,33.44961166,-112.32797241,820003,
30151,33.44962692,-112.33050537,820004,
30151,33.44964981,-112.33116150,820005,
30151,33.44977570,-112.33349609,820006,
30151,33.44978714,-112.33490753,820007,
30151,33.44978333,-112.33677673,820008,
30151,33.44979477,-112.33739471,820009,
30151,33.44979477,-112.33739471,830001,
30151,33.44986343,-112.34111786,830002,
30151,33.44986343,-112.34193420,830003,
30151,33.44986343,-112.34193420,840001,
30151,33.44985962,-112.34313965,840002,
30151,33.44985199,-112.34539032,840003,
30151,33.44961929,-112.34539032,840004,
30151,33.44961929,-112.34539032,850001,
30151,33.44622040,-112.34540558,850002,
30151,33.44622803,-112.34799194,850003,
30152,33.45096207,-111.95657349,10001,
30152,33.45097733,-111.95671082,10002,
30152,33.45100784,-111.96102905,10003,
30152,33.45100021,-111.96150208,10004,
30152,33.45100021,-111.96150208,20001,
30152,33.45099640,-111.96223450,20002,
30152,33.45098877,-111.96331787,20003,
30152,33.45095062,-111.96690369,20004,
30152,33.45095062,-111.96690369,30001,
30152,33.45094299,-111.96756744,30002,
30152,33.45095062,-111.96827698,30003,
30152,33.45094299,-111.96877289,30004,
30152,33.45095062,-111.96904755,30005,
30152,33.45095062,-111.96975708,30006,
30152,33.45096207,-111.97046661,30007,
30152,33.45096207,-111.97046661,40001,
30152,33.45097733,-111.97154999,40002,
30152,33.45099640,-111.97410583,40003,
30152,33.45101547,-111.97476959,40004,
30152,33.45101929,-111.97499847,40005,
30152,33.45101929,-111.97499847,50001,
30152,33.45109177,-111.97846222,50002,
30152,33.45108795,-111.97882843,50003,
30152,33.45108795,-111.97882843,60001,
30152,33.45108032,-111.98005676,60002,
30152,33.45109177,-111.98120880,60003,
30152,33.45111847,-111.98195648,60004,
30152,33.45113373,-111.98254395,60005,
30152,33.45114899,-111.98279572,60006,
30152,33.45115280,-111.98307800,60007,
30152,33.45114136,-111.98549652,60008,
30152,33.45113373,-111.98716736,60009,
30152,33.45114899,-111.98796844,60010,
30152,33.45114899,-111.98796844,70001,
30152,33.45120239,-111.99133301,70002,
30152,33.45121384,-111.99223328,70003,
30152,33.45121384,-111.99256897,70004,
30152,33.45121384,-111.99256897,80001,
30152,33.45122528,-111.99395752,80002,
30152,33.45122147,-111.99523926,80003,
30152,33.45124817,-111.99661255,80004,
30152,33.45124817,-111.99816132,80005,
30152,33.45124817,-111.99816132,90001,
30152,33.45125198,-111.99971771,90002,
30152,33.45125198,-111.99988556,90003,
30152,33.45125198,-111.99988556,100001,
30152,33.45126724,-112.00212860,100002,
30152,33.45126343,-112.00356293,100003,
30152,33.45126343,-112.00410461,100004,
30152,33.45126724,-112.00453186,100005,
30152,33.45126724,-112.00453186,110001,
30152,33.45127106,-112.00630951,110002,
30152,33.45127487,-112.00926971,110003,
30152,33.45127487,-112.00926971,120001,
30152,33.45127869,-112.01110840,120002,
30152,33.45129013,-112.01161194,120003,
30152,33.45128250,-112.01175690,120004,
30152,33.45128632,-112.01290894,120005,
30152,33.45128250,-112.01336670,120006,
30152,33.45128250,-112.01336670,130001,
30152,33.45127487,-112.01399994,130002,
30152,33.45129395,-112.01598358,130003,
30152,33.45129776,-112.01721954,130004,
30152,33.45129776,-112.01761627,130005,
30152,33.45129776,-112.01761627,140001,
30152,33.45129776,-112.01940155,140002,
30152,33.45130157,-112.02155304,140003,
30152,33.45130539,-112.02208710,140004,
30152,33.45130539,-112.02208710,150001,
30152,33.45132065,-112.02628326,150002,
30152,33.45132065,-112.02628326,160001,
30152,33.45132828,-112.02783203,160002,
30152,33.45133209,-112.02899933,160003,
30152,33.45133591,-112.03018951,160004,
30152,33.45133972,-112.03076172,160005,
30152,33.45133972,-112.03076172,170001,
30152,33.45135880,-112.03263092,170002,
30152,33.45137787,-112.03458405,170003,
30152,33.45138168,-112.03503418,170004,
30152,33.45138168,-112.03503418,180001,
30152,33.45139313,-112.03600311,180002,
30152,33.45140839,-112.03767395,180003,
30152,33.45140457,-112.03821564,180004,
30152,33.45141983,-112.03898621,180005,
30152,33.45141983,-112.03935242,180006,
30152,33.45141983,-112.03935242,190001,
30152,33.45141983,-112.04119873,190002,
30152,33.45141602,-112.04161835,190003,
30152,33.45141602,-112.04161835,200001,
30152,33.45140457,-112.04338074,200002,
30152,33.45141220,-112.04374695,200003,
30152,33.45141220,-112.04374695,210001,
30152,33.45143127,-112.04444885,210002,
30152,33.45143127,-112.04553223,210003,
30152,33.45143509,-112.04669952,210004,
30152,33.45143890,-112.04771423,210005,
30152,33.45143509,-112.04823303,210006,
30152,33.45143509,-112.04823303,220001,
30152,33.45143127,-112.04895782,220002,
30152,33.45140076,-112.04988098,220003,
30152,33.45138168,-112.05204773,220004,
30152,33.45138931,-112.05224609,220005,
30152,33.45138931,-112.05254364,220006,
30152,33.45138931,-112.05254364,230001,
30152,33.45138550,-112.05278778,230002,
30152,33.45137787,-112.05371094,230003,
30152,33.45136642,-112.05421448,230004,
30152,33.45136261,-112.05473328,230005,
30152,33.45135117,-112.05593109,230006,
30152,33.45133591,-112.05644226,230007,
30152,33.45133972,-112.05679321,230008,
30152,33.45133972,-112.05679321,240001,
30152,33.45134354,-112.05706787,240002,
30152,33.45134735,-112.05780792,240003,
30152,33.45134354,-112.05896759,240004,
30152,33.45134735,-112.05973816,240005,
30152,33.45134735,-112.05973816,250001,
30152,33.45134735,-112.06208038,250002,
30152,33.45134735,-112.06260681,250003,
30152,33.45134735,-112.06260681,260001,
30152,33.45134735,-112.06333160,260002,
30152,33.45134735,-112.06518555,260003,
30152,33.45135880,-112.06574249,260004,
30152,33.45135880,-112.06574249,270001,
30152,33.45136642,-112.06623077,270002,
30152,33.45135880,-112.06748962,270003,
30152,33.45136261,-112.06795502,270004,
30152,33.45136261,-112.06795502,280001,
30152,33.45138168,-112.06996918,280002,
30152,33.45137405,-112.07125854,280003,
30152,33.45138168,-112.07255554,280004,
30152,33.45137787,-112.07381439,280005,
30152,33.45138168,-112.07429504,280006,
30152,33.45138168,-112.07429504,290001,
30152,33.45138168,-112.07460022,290002,
30152,33.45138550,-112.07517242,290003,
30152,33.45138931,-112.07518005,290004,
30152,33.45139694,-112.07576752,290005,
30152,33.45139694,-112.07645416,290006,
30152,33.45140076,-112.07708740,290007,
30152,33.45140076,-112.07773590,290008,
30152,33.45140839,-112.07836151,290009,
30152,33.45140839,-112.07865143,290010,
30152,33.45140839,-112.07865143,300001,
30152,33.45140839,-112.07897186,300002,
30152,33.45141220,-112.08018494,300003,
30152,33.45141220,-112.08048248,300004,
30152,33.45141220,-112.08048248,310001,
30152,33.45141602,-112.08140564,310002,
30152,33.45141983,-112.08252716,310003,
30152,33.45141602,-112.08344269,310004,
30152,33.45141602,-112.08344269,320001,
30152,33.45141220,-112.08479309,320002,
30152,33.45140839,-112.08520508,320003,
30152,33.45140457,-112.08590698,320004,
30152,33.45141983,-112.08625793,320005,
30152,33.45141220,-112.08674622,320006,
30152,33.45141220,-112.08674622,330001,
30152,33.45138931,-112.08840179,330002,
30152,33.45138550,-112.08891296,330003,
30152,33.45138550,-112.08891296,340001,
30152,33.45138550,-112.08927917,340002,
30152,33.45138168,-112.09020996,340003,
30152,33.45137787,-112.09131622,340004,
30152,33.45137024,-112.09180450,340005,
30152,33.45137024,-112.09180450,350001,
30152,33.45135880,-112.09294128,350002,
30152,33.45135117,-112.09362030,350003,
30152,33.45134354,-112.09399414,350004,
30152,33.45134354,-112.09568024,350005,
30152,33.45134354,-112.09584808,350006,
30152,33.45133972,-112.09629059,350007,
30152,33.45133972,-112.09629059,360001,
30152,33.45133209,-112.09690857,360002,
30152,33.45132065,-112.09813690,360003,
30152,33.45130539,-112.09825134,360004,
30152,33.45130539,-112.09936523,360005,
30152,33.45128632,-112.10011292,360006,
30152,33.45127869,-112.10071564,360007,
30152,33.45127869,-112.10071564,370001,
30152,33.45125198,-112.10233307,370002,
30152,33.45126343,-112.10336304,370003,
30152,33.45125580,-112.10447693,370004,
30152,33.45125198,-112.10504913,370005,
30152,33.45125198,-112.10504913,380001,
30152,33.45124435,-112.10662842,380002,
30152,33.45123291,-112.10776520,380003,
30152,33.45122910,-112.10809326,380004,
30152,33.45122910,-112.10826111,380005,
30152,33.45122528,-112.10856628,380006,
30152,33.45119476,-112.11026764,380007,
30152,33.45119476,-112.11026764,390001,
30152,33.45117950,-112.11096191,390002,
30152,33.45112610,-112.11315918,390003,
30152,33.45112610,-112.11357880,390004,
30152,33.45112610,-112.11357880,400001,
30152,33.45112228,-112.11534119,400002,
30152,33.45107651,-112.11753082,400003,
30152,33.45109940,-112.11819458,400004,
30152,33.45109940,-112.11819458,410001,
30152,33.45112610,-112.11902618,410002,
30152,33.45115662,-112.12012482,410003,
30152,33.45116425,-112.12034607,410004,
30152,33.45117569,-112.12072754,410005,
30152,33.45119858,-112.12134552,410006,
30152,33.45121002,-112.12185669,410007,
30152,33.45122528,-112.12242889,410008,
30152,33.45122528,-112.12242889,420001,
30152,33.45122910,-112.12253571,420002,
30152,33.45124817,-112.12312317,420003,
30152,33.45126343,-112.12373352,420004,
30152,33.45128250,-112.12433624,420005,
30152,33.45130157,-112.12496185,420006,
30152,33.45133209,-112.12602997,420007,
30152,33.45133972,-112.12677765,420008,
30152,33.45133972,-112.12677765,430001,
30152,33.45135498,-112.12820435,430002,
30152,33.45137405,-112.13032532,430003,
30152,33.45137787,-112.13074493,430004,
30152,33.45137787,-112.13074493,440001,
30152,33.45141220,-112.13452911,440002,
30152,33.45140839,-112.13531494,440003,
30152,33.45140839,-112.13531494,450001,
30152,33.45140457,-112.13668060,450002,
30152,33.45139694,-112.13883209,450003,
30152,33.45139694,-112.13930511,450004,
30152,33.45139694,-112.13930511,460001,
30152,33.45139694,-112.14000702,460002,
30152,33.45138931,-112.14314270,460003,
30152,33.45138550,-112.14375305,460004,
30152,33.45138550,-112.14375305,470001,
30152,33.45138550,-112.14420319,470002,
30152,33.45138168,-112.14530182,470003,
30152,33.45137405,-112.14746094,470004,
30152,33.45137405,-112.14787292,470005,
30152,33.45137405,-112.14787292,480001,
30152,33.45137405,-112.14839935,480002,
30152,33.45136261,-112.15177155,480003,
30152,33.45135880,-112.15239716,480004,
30152,33.45135880,-112.15239716,490001,
30152,33.45133591,-112.15596771,490002,
30152,33.45132828,-112.15644073,490003,
30152,33.45132828,-112.15644073,500001,
30152,33.45130157,-112.16040039,500002,
30152,33.45129776,-112.16097260,500003,
30152,33.45129776,-112.16097260,510001,
30152,33.45128250,-112.16288757,510002,
30152,33.45127106,-112.16458130,510003,
30152,33.45126343,-112.16532898,510004,
30152,33.45125961,-112.16584015,510005,
30152,33.45125580,-112.16629028,510006,
30152,33.45125580,-112.16629028,520001,
30152,33.45123672,-112.16910553,520002,
30152,33.45123672,-112.16973114,520003,
30152,33.45123672,-112.16973114,530001,
30152,33.45123672,-112.17222595,530002,
30152,33.45123672,-112.17276001,530003,
30152,33.45123672,-112.17276001,540001,
30152,33.45124054,-112.17619324,540002,
30152,33.45124435,-112.17782593,540003,
30152,33.45125961,-112.17839050,540004,
30152,33.45125961,-112.17839050,550001,
30152,33.45133591,-112.18107605,550002,
30152,33.45148087,-112.18250275,550003,
30152,33.45148087,-112.18250275,560001,
30152,33.45154190,-112.18310547,560002,
30152,33.45161819,-112.18447113,560003,
30152,33.45164108,-112.18507385,560004,
30152,33.45169830,-112.18646240,560005,
30152,33.45170212,-112.18659210,560006,
30152,33.45171738,-112.18720245,560007,
30152,33.45171356,-112.18740845,560008,
30152,33.45171356,-112.18740845,570001,
30152,33.45169830,-112.18792725,570002,
30152,33.45160675,-112.18904877,570003,
30152,33.45151520,-112.18972015,570004,
30152,33.45151901,-112.19083405,570005,
30152,33.45152283,-112.19143677,570006,
30152,33.45152283,-112.19143677,580001,
30152,33.45153427,-112.19493866,580002,
30152,33.45153046,-112.19513702,580003,
30152,33.45152283,-112.19568634,580004,
30152,33.45152283,-112.19568634,590001,
30152,33.45151138,-112.19641113,590002,
30152,33.45157623,-112.19789886,590003,
30152,33.45154572,-112.19815826,590004,
30152,33.45154572,-112.19830322,590005,
30152,33.45158386,-112.19842529,590006,
30152,33.45158386,-112.19873810,590007,
30152,33.45158386,-112.19873810,600001,
30152,33.45158768,-112.19921112,600002,
30152,33.45158386,-112.20060730,600003,
30152,33.45156479,-112.20345306,600004,
30152,33.45156860,-112.20389557,600005,
30152,33.45156860,-112.20389557,610001,
30152,33.45159531,-112.20682526,610002,
30152,33.45159912,-112.20729065,610003,
30152,33.45159912,-112.20729065,620001,
30152,33.45161057,-112.20813751,620002,
30152,33.45162964,-112.20848083,620003,
30152,33.45161438,-112.20864105,620004,
30152,33.45165253,-112.21231079,620005,
30152,33.45166016,-112.21302032,620006,
30152,33.45166016,-112.21302032,630001,
30152,33.45172501,-112.21768188,630002,
30152,33.45172501,-112.21768188,640001,
30152,33.45175552,-112.22016144,640002,
30152,33.45175552,-112.22051239,640003,
30152,33.45176315,-112.22100067,640004,
30152,33.45170212,-112.22120667,640005,
30152,33.45175171,-112.22191620,640006,
30152,33.45175171,-112.22191620,650001,
30152,33.45176315,-112.22208405,650002,
30152,33.45175934,-112.22287750,650003,
30152,33.45175552,-112.22701263,650004,
30152,33.45175552,-112.22701263,660001,
30152,33.45175552,-112.22975922,660002,
30152,33.45175552,-112.23007202,660003,
30152,33.45175552,-112.23007202,670001,
30152,33.45175552,-112.23403931,670002,
30152,33.45175552,-112.23403931,680001,
30152,33.45175552,-112.23834991,680002,
30152,33.45173264,-112.23892212,680003,
30152,33.45172882,-112.23895264,680004,
30152,33.45172882,-112.23895264,690001,
30152,33.45164490,-112.23992157,690002,
30152,33.45134354,-112.24353027,690003,
30152,33.45129013,-112.24420929,690004,
30152,33.45108032,-112.24667358,690005,
30152,33.45103455,-112.24717712,690006,
30152,33.45103455,-112.24717712,700001,
30152,33.45095062,-112.24810028,700002,
30152,33.45084000,-112.24936676,700003,
30152,33.45052719,-112.25296783,700004,
30152,33.45043564,-112.25408173,700005,
30152,33.45043564,-112.25408173,710001,
30152,33.45034027,-112.25519562,710002,
30152,33.45032883,-112.25642395,710003,
30152,33.45034409,-112.25733948,710004,
30152,33.45034790,-112.25758362,710005,
30152,33.45035934,-112.25878906,710006,
30152,33.45035553,-112.25922394,710007,
30152,33.45035553,-112.25922394,720001,
30152,33.45034790,-112.25957489,720002,
30152,33.45034027,-112.25995636,720003,
30152,33.45032883,-112.26065063,720004,
30152,33.45030975,-112.26229095,720005,
30152,33.45030594,-112.26286316,720006,
30152,33.45030594,-112.26286316,730001,
30152,33.45030594,-112.26381683,730002,
30152,33.45025253,-112.26605225,730003,
30152,33.45024872,-112.26662445,730004,
30152,33.45024872,-112.26662445,740001,
30152,33.45024872,-112.26667023,740002,
30152,33.45024872,-112.26740265,740003,
30152,33.45021439,-112.27254486,740004,
30152,33.45020676,-112.27316284,740005,
30152,33.45020676,-112.27316284,750001,
30152,33.45014191,-112.27674866,750002,
30152,33.45008087,-112.28012848,750003,
30152,33.45002747,-112.28404999,750004,
30152,33.45001984,-112.28452301,750005,
30152,33.45001984,-112.28452301,760001,
30152,33.45000076,-112.28550720,760002,
30152,33.44992828,-112.28983307,760003,
30152,33.44988251,-112.29238892,760004,
30152,33.44982910,-112.29412079,760005,
30152,33.44983292,-112.29650116,760006,
30152,33.44982147,-112.29843140,760007,
30152,33.44981003,-112.29885864,760008,
30152,33.44981003,-112.29885864,770001,
30152,33.44966125,-112.30652618,770002,
30152,33.44905472,-112.30652618,770003,
30152,33.44905472,-112.30652618,780001,
30152,33.44741440,-112.30653381,780002,
30152,33.44612885,-112.30651093,780003,
30152,33.44612885,-112.30613708,780004,
30152,33.44610596,-112.30570984,780005,
30152,33.44606781,-112.30541992,780006,
30152,33.44604492,-112.30529785,780007,
30152,33.44581223,-112.30415344,780008,
30152,33.44578171,-112.30396271,780009,
30152,33.44577026,-112.30374146,780010,
30152,33.44577789,-112.30352783,780011,
30152,33.44580841,-112.30320740,780012,
30152,33.44583511,-112.30302429,780013,
30152,33.44592285,-112.30271912,780014,
30152,33.44601822,-112.30249786,780015,
30152,33.44574738,-112.30228424,780016,
30152,33.44520187,-112.30174255,780017,
30152,33.44486237,-112.30134583,780018,
30152,33.44464493,-112.30123138,780019,
30152,33.44431305,-112.30118561,780020,
30152,33.44398499,-112.30134583,780021,
30152,33.44375229,-112.30164337,780022,
30152,33.44366455,-112.30196381,780023,
30152,33.44368362,-112.30223083,780024,
30152,33.44379425,-112.30257416,780025,
30152,33.44405746,-112.30287170,780026,
30152,33.44449615,-112.30334473,780027,
30152,33.44486237,-112.30374146,780028,
30152,33.44501877,-112.30397797,780029,
30152,33.44504166,-112.30402374,780030,
30152,33.44504166,-112.30402374,790001,
30152,33.44517136,-112.30429840,790002,
30152,33.44581223,-112.30415344,790003,
30152,33.44604492,-112.30529785,790004,
30152,33.44606781,-112.30541992,790005,
30152,33.44610596,-112.30570984,790006,
30152,33.44612885,-112.30613708,790007,
30152,33.44612885,-112.30651093,790008,
30152,33.44741440,-112.30653381,790009,
30152,33.44966125,-112.30652618,790010,
30152,33.44960022,-112.30941010,790011,
30152,33.44959641,-112.31060028,790012,
30152,33.44958115,-112.31467438,790013,
30152,33.44957352,-112.31512451,790014,
30152,33.44956589,-112.31586456,790015,
30152,33.44956589,-112.31586456,800001,
30152,33.44954681,-112.31741333,800002,
30152,33.44952774,-112.31905365,800003,
30152,33.44947433,-112.32358551,800004,
30152,33.44948196,-112.32382202,800005,
30152,33.44951630,-112.32478333,800006,
30152,33.44951630,-112.32478333,810001,
30152,33.44956207,-112.32592010,810002,
30152,33.44961166,-112.32797241,810003,
30152,33.44962692,-112.33050537,810004,
30152,33.44964981,-112.33116150,810005,
30152,33.44977570,-112.33349609,810006,
30152,33.44978714,-112.33490753,810007,
30152,33.44978333,-112.33677673,810008,
30152,33.44979477,-112.33739471,810009,
30152,33.44979477,-112.33739471,820001,
30152,33.44986343,-112.34111786,820002,
30152,33.44986343,-112.34193420,820003,
30152,33.44986343,-112.34193420,830001,
30152,33.44985962,-112.34313965,830002,
30152,33.44985199,-112.34539032,830003,
30152,33.44961929,-112.34539032,830004,
30152,33.44961929,-112.34539032,840001,
30152,33.44622040,-112.34540558,840002,
30152,33.44622803,-112.34799194,840003,
30153,33.45138168,-112.07429504,10001,
30153,33.45138168,-112.07460022,10002,
30153,33.45138550,-112.07517242,10003,
30153,33.45138931,-112.07518005,10004,
30153,33.45139694,-112.07576752,10005,
30153,33.45139694,-112.07645416,10006,
30153,33.45140076,-112.07708740,10007,
30153,33.45140076,-112.07773590,10008,
30153,33.45140839,-112.07836151,10009,
30153,33.45140839,-112.07865143,10010,
30153,33.45140839,-112.07865143,20001,
30153,33.45140839,-112.07897186,20002,
30153,33.45141220,-112.08018494,20003,
30153,33.45141220,-112.08048248,20004,
30153,33.45141220,-112.08048248,30001,
30153,33.45141602,-112.08140564,30002,
30153,33.45141983,-112.08252716,30003,
30153,33.45141602,-112.08344269,30004,
30153,33.45141602,-112.08344269,40001,
30153,33.45141220,-112.08479309,40002,
30153,33.45140839,-112.08520508,40003,
30153,33.45140457,-112.08590698,40004,
30153,33.45141983,-112.08625793,40005,
30153,33.45141220,-112.08674622,40006,
30153,33.45141220,-112.08674622,50001,
30153,33.45138931,-112.08840179,50002,
30153,33.45138550,-112.08891296,50003,
30153,33.45138550,-112.08891296,60001,
30153,33.45138550,-112.08927917,60002,
30153,33.45138168,-112.09020996,60003,
30153,33.45137787,-112.09131622,60004,
30153,33.45137024,-112.09180450,60005,
30153,33.45137024,-112.09180450,70001,
30153,33.45135880,-112.09294128,70002,
30153,33.45135117,-112.09362030,70003,
30153,33.45134354,-112.09399414,70004,
30153,33.45134354,-112.09568024,70005,
30153,33.45134354,-112.09584808,70006,
30153,33.45133972,-112.09629059,70007,
30153,33.45133972,-112.09629059,80001,
30153,33.45133209,-112.09690857,80002,
30153,33.45132065,-112.09813690,80003,
30153,33.45130539,-112.09825134,80004,
30153,33.45130539,-112.09936523,80005,
30153,33.45128632,-112.10011292,80006,
30153,33.45127869,-112.10071564,80007,
30153,33.45127869,-112.10071564,90001,
30153,33.45125198,-112.10233307,90002,
30153,33.45126343,-112.10336304,90003,
30153,33.45125580,-112.10447693,90004,
30153,33.45125198,-112.10504913,90005,
30153,33.45125198,-112.10504913,100001,
30153,33.45124435,-112.10662842,100002,
30153,33.45123291,-112.10776520,100003,
30153,33.45122910,-112.10809326,100004,
30153,33.45122910,-112.10826111,100005,
30153,33.45122528,-112.10856628,100006,
30153,33.45119476,-112.11026764,100007,
30153,33.45119476,-112.11026764,110001,
30153,33.45117950,-112.11096191,110002,
30153,33.45112610,-112.11315918,110003,
30153,33.45112610,-112.11357880,110004,
30153,33.45112610,-112.11357880,120001,
30153,33.45112228,-112.11534119,120002,
30153,33.45107651,-112.11753082,120003,
30153,33.45109940,-112.11819458,120004,
30153,33.45109940,-112.11819458,130001,
30153,33.45112610,-112.11902618,130002,
30153,33.45115662,-112.12012482,130003,
30153,33.45116425,-112.12034607,130004,
30153,33.45117569,-112.12072754,130005,
30153,33.45119858,-112.12134552,130006,
30153,33.45121002,-112.12185669,130007,
30153,33.45122528,-112.12242889,130008,
30153,33.45122528,-112.12242889,140001,
30153,33.45122910,-112.12253571,140002,
30153,33.45124817,-112.12312317,140003,
30153,33.45126343,-112.12373352,140004,
30153,33.45128250,-112.12433624,140005,
30153,33.45130157,-112.12496185,140006,
30153,33.45133209,-112.12602997,140007,
30153,33.45133972,-112.12677765,140008,
30153,33.45133972,-112.12677765,150001,
30153,33.45135498,-112.12820435,150002,
30153,33.45137405,-112.13032532,150003,
30153,33.45137787,-112.13074493,150004,
30153,33.45137787,-112.13074493,160001,
30153,33.45141220,-112.13452911,160002,
30153,33.45140839,-112.13531494,160003,
30153,33.45140839,-112.13531494,170001,
30153,33.45140457,-112.13668060,170002,
30153,33.45139694,-112.13883209,170003,
30153,33.45139694,-112.13930511,170004,
30153,33.45139694,-112.13930511,180001,
30153,33.45139694,-112.14000702,180002,
30153,33.45138931,-112.14314270,180003,
30153,33.45138550,-112.14375305,180004,
30153,33.45138550,-112.14375305,190001,
30153,33.45138550,-112.14420319,190002,
30153,33.45138168,-112.14530182,190003,
30153,33.45137405,-112.14746094,190004,
30153,33.45137405,-112.14787292,190005,
30153,33.45137405,-112.14787292,200001,
30153,33.45137405,-112.14839935,200002,
30153,33.45136261,-112.15177155,200003,
30153,33.45135880,-112.15239716,200004,
30153,33.45135880,-112.15239716,210001,
30153,33.45133591,-112.15596771,210002,
30153,33.45132828,-112.15644073,210003,
30153,33.45132828,-112.15644073,220001,
30153,33.45130157,-112.16040039,220002,
30153,33.45129776,-112.16097260,220003,
30153,33.45129776,-112.16097260,230001,
30153,33.45128250,-112.16288757,230002,
30153,33.45127106,-112.16458130,230003,
30153,33.45126343,-112.16532898,230004,
30153,33.45125961,-112.16584015,230005,
30153,33.45125580,-112.16629028,230006,
30153,33.45125580,-112.16629028,240001,
30153,33.45123672,-112.16910553,240002,
30153,33.45123672,-112.16973114,240003,
30153,33.45123672,-112.16973114,250001,
30153,33.45123672,-112.17222595,250002,
30153,33.45123672,-112.17276001,250003,
30153,33.45123672,-112.17276001,260001,
30153,33.45124054,-112.17619324,260002,
30153,33.45124435,-112.17782593,260003,
30153,33.45125961,-112.17839050,260004,
30153,33.45125961,-112.17839050,270001,
30153,33.45133591,-112.18107605,270002,
30153,33.45148087,-112.18250275,270003,
30153,33.45148087,-112.18250275,280001,
30153,33.45154190,-112.18310547,280002,
30153,33.45161819,-112.18447113,280003,
30153,33.45164108,-112.18507385,280004,
30153,33.45169830,-112.18646240,280005,
30153,33.45170212,-112.18659210,280006,
30153,33.45171738,-112.18720245,280007,
30153,33.45171356,-112.18740845,280008,
30153,33.45171356,-112.18740845,290001,
30153,33.45169830,-112.18792725,290002,
30153,33.45160675,-112.18904877,290003,
30153,33.45151520,-112.18972015,290004,
30153,33.45151901,-112.19083405,290005,
30153,33.45152283,-112.19143677,290006,
30153,33.45152283,-112.19143677,300001,
30153,33.45153427,-112.19493866,300002,
30153,33.45153046,-112.19513702,300003,
30153,33.45152283,-112.19568634,300004,
30153,33.45152283,-112.19568634,310001,
30153,33.45151138,-112.19641113,310002,
30153,33.45157623,-112.19789886,310003,
30153,33.45154572,-112.19815826,310004,
30153,33.45154572,-112.19830322,310005,
30153,33.45158386,-112.19842529,310006,
30153,33.45158386,-112.19873810,310007,
30153,33.45158386,-112.19873810,320001,
30153,33.45158768,-112.19921112,320002,
30153,33.45158386,-112.20060730,320003,
30153,33.45156479,-112.20345306,320004,
30153,33.45156860,-112.20389557,320005,
30153,33.45156860,-112.20389557,330001,
30153,33.45159531,-112.20682526,330002,
30153,33.45159912,-112.20729065,330003,
30153,33.45159912,-112.20729065,340001,
30153,33.45161057,-112.20813751,340002,
30153,33.45162964,-112.20848083,340003,
30153,33.45161438,-112.20864105,340004,
30153,33.45165253,-112.21231079,340005,
30153,33.45166016,-112.21302032,340006,
30153,33.45166016,-112.21302032,350001,
30153,33.45172501,-112.21768188,350002,
30153,33.45172501,-112.21768188,360001,
30153,33.45175552,-112.22016144,360002,
30153,33.45175552,-112.22051239,360003,
30153,33.45176315,-112.22100067,360004,
30153,33.45170212,-112.22120667,360005,
30153,33.45175171,-112.22191620,360006,
30153,33.45175171,-112.22191620,370001,
30153,33.45176315,-112.22208405,370002,
30153,33.45175934,-112.22287750,370003,
30153,33.45175552,-112.22701263,370004,
30153,33.45175552,-112.22701263,380001,
30153,33.45175552,-112.22975922,380002,
30153,33.45175552,-112.23007202,380003,
30153,33.45175552,-112.23007202,390001,
30153,33.45175552,-112.23403931,390002,
30153,33.45175552,-112.23403931,400001,
30153,33.45175552,-112.23834991,400002,
30153,33.45173264,-112.23892212,400003,
30153,33.45172882,-112.23895264,400004,
30154,33.44622803,-112.34799194,10001,
30154,33.44623184,-112.34967804,10002,
30154,33.44903946,-112.34967041,10003,
30154,33.44903946,-112.34967041,20001,
30154,33.44981003,-112.34966278,20002,
30154,33.44983673,-112.34914398,20003,
30154,33.44984055,-112.34878540,20004,
30154,33.44984055,-112.34878540,30001,
30154,33.44985199,-112.34539032,30002,
30154,33.44985580,-112.34480286,30003,
30154,33.44985580,-112.34480286,40001,
30154,33.44985962,-112.34313965,40002,
