added_route_id,trip_id
742,77133187
743,77133187
741,77133222
742,77133222
743,77133222
741,77133257
742,77133257
743,77133257
741,77133779
742,77133779
743,77133779
741,77133861
742,77133861
743,77133861
741,77133871
742,77133871
743,77133871
741,77133893
742,77133893
743,77133893
741,77134131
742,77134131
743,77134131
741,77134160
742,77134160
743,77134160
741,77134168
742,77134168
743,77134168
741,77134241
742,77134241
743,77134241
741,77134254
742,77134254
743,77134254
741,77134455
742,77134455
743,77134455
741,77134456
742,77134456
743,77134456
741,77134457
742,77134457
743,77134457
741,77134458
742,77134458
743,77134458
741,77134683
742,77134683
743,77134683
741,77134697
742,77134697
743,77134697
741,77134698
742,77134698
743,77134698
741,77134699
742,77134699
743,77134699
741,77134700
742,77134700
743,77134700
741,77134701
742,77134701
743,77134701
741,77134702
742,77134702
743,77134702
741,77134703
742,77134703
743,77134703
741,77134704
742,77134704
743,77134704
741,77134705
742,77134705
743,77134705
741,77134706
742,77134706
743,77134706
741,77134707
742,77134707
743,77134707
741,77134758
742,77134758
743,77134758
89,75584384
93,75584384
89,75588568
93,75588568
89,75606014
93,75606014
89,75753512
93,75753512
89,75609080
93,75609080
89,76352398
93,76352398
89,76354746
93,76354746
89,76389181
93,76389181
89,76365455
93,76365455
89,76380185
93,76380185
89,76391279
93,76391279
89,76367628
93,76367628
89,76361117
93,76361117
89,76382288
93,76382288
89,76384287
93,76384287
89,76369731
93,76369731
89,76363286
93,76363286
32,75179356_1
23,75179356_2
10,75180035_1
16,75180035_2
8,75180317_1
66,75180317_2
8,75180317_2
66,75180317_3
66,75180358_1
66,75180358_2
57,75180358_2
57,75180358_3
57,75180791_1
39,75180791_2
19,75203811_1
201,75203811_2
19,75203812_1
201,75203812_2
19,75249460_1
201,75249460_2
19,75249461_1
201,75249461_2
39,75762011_1
38,75762011_2
39,75762014_1
38,75762014_2
39,75762016_1
39,75762016_2
39,75762017_1
39,75762017_2
39,75762018_1
39,75762018_2
39,75762019_1
39,75762019_2
39,75762020_1
39,75762020_2
36,75762522_1
34,75762522_2
34,75762667_1
32,75762667_2
21,75762700_1
21,75762700_2
23,75762786_1
22,75762786_2
37,75762986_1
36,75762986_2
38,75763050_1
37,75763050_2
39,75774870_1
38,75774870_2
39,75774873_1
38,75774873_2
39,75774875_1
39,75774875_2
39,75774876_1
39,75774876_2
39,75774877_1
39,75774877_2
39,75774878_1
39,75774878_2
39,75774879_1
39,75774879_2
36,75775382_1
34,75775382_2
34,75775527_1
32,75775527_2
21,75775560_1
21,75775560_2
23,75775646_1
22,75775646_2
37,75775846_1
36,75775846_2
38,75775910_1
37,75775910_2
32,76302852_1
32,76302852_2
10,76303013_1
16,76303013_2
8,76303128_1
8,76303128_2
66,76303128_2
66,76303128_3
66,76303138_1
57,76303138_2
66,76303138_2
57,76303138_3
57,76303201_1
39,76303201_2
19,76313551_1
201,76313551_2
19,76313552_1
201,76313552_2
19,76316628_1
201,76316628_2
19,76316629_1
201,76316629_2
19,76698908_1
201,76698908_2
19,76698909_1
201,76698909_2
39,77030898_1
38,77030898_2
39,77030901_1
38,77030901_2
39,77030903_1
39,77030903_2
39,77030904_1
39,77030904_2
39,77030905_1
39,77030905_2
39,77030906_1
39,77030906_2
39,77030907_1
39,77030907_2
36,77031410_1
34,77031410_2
34,77031555_1
32,77031555_2
21,77031588_1
21,77031588_2
23,77031674_1
22,77031674_2
37,77031874_1
36,77031874_2
38,77031938_1
37,77031938_2
39,77035490_1
38,77035490_2
39,77035493_1
39,77035493_2
39,77035495_1
39,77035495_2
39,77035496_1
39,77035496_2
39,77035497_1
39,77035497_2
39,77035498_1
39,77035498_2
39,77035499_1
39,77035499_2
36,77036002_1
36,77036002_2
34,77036147_1
34,77036147_2
21,77036180_1
21,77036180_2
32,77036266_1
23,77036266_2
37,77036466_1
37,77036466_2
38,77036530_1
38,77036530_2
39,77074601_1
38,77074601_2
39,77074604_1
39,77074604_2
39,77074606_1
39,77074606_2
39,77074607_1
39,77074607_2
39,77074608_1
39,77074608_2
39,77074609_1
39,77074609_2
39,77074610_1
39,77074610_2
36,77075113_1
36,77075113_2
34,77075258_1
34,77075258_2
21,77075291_1
21,77075291_2
32,77075377_1
23,77075377_2
37,77075577_1
37,77075577_2
38,77075641_1
38,77075641_2
CR-Franklin,75755878
CR-Franklin,75755880
CR-Franklin,75755883
CR-Franklin,75755885
CR-Franklin,75755888
CR-Franklin,75839476
CR-Franklin,75839479
CR-Franklin,75839481
CR-Franklin,75839483
CR-Franklin,75839484
CR-Franklin,75839486
CR-Franklin,75798222
CR-Franklin,75798224
CR-Franklin,75798226
CR-Franklin,75798227
CR-Franklin,75798229
CR-Franklin,75798230
CR-Franklin,75798233
CR-Franklin,77069211
CR-Franklin,77069212
CR-Franklin,77069215
CR-Franklin,77069216
CR-Franklin,77069219
CR-Franklin,77069220
CR-Franklin,77069223
CR-Franklin,77069224
CR-Franklin,77069227
CR-Franklin,77069228
CR-Franklin,77075943
CR-Franklin,77075944
CR-Franklin,77075947
CR-Franklin,77075948
CR-Franklin,77075951
CR-Franklin,77075952
CR-Franklin,77075955
CR-Franklin,77075956
CR-Franklin,77075959
CR-Franklin,77075960
CR-Franklin,76730838
CR-Franklin,76730839
CR-Franklin,76730840
CR-Franklin,76730841
CR-Franklin,76730846
CR-Franklin,76730847
CR-Franklin,76730848
CR-Franklin,76730849
CR-Franklin,76730852
CR-Franklin,76730855
CR-Franklin,76730860
CR-Franklin,76730861
CR-Franklin,76703566
CR-Franklin,76703567
CR-Franklin,76703568
CR-Franklin,76703569
CR-Franklin,76703574
CR-Franklin,76703575
CR-Franklin,76703576
CR-Franklin,76703577
CR-Franklin,76703582
CR-Franklin,76703583
CR-Franklin,76703588
CR-Franklin,76703589
CR-Franklin,76549165
CR-Franklin,76549166
CR-Franklin,76549167
CR-Franklin,76549168
CR-Franklin,76549169
CR-Franklin,76549170
CR-Franklin,76549171
CR-Franklin,76549172
CR-Franklin,76549173
CR-Franklin,76549174
CR-Franklin,76549175
CR-Franklin,76549176
CR-Franklin,76747370
CR-Franklin,76747372
CR-Franklin,76747380
CR-Franklin,76747381
CR-Franklin,76747385
CR-Franklin,76747390
CR-Franklin,76747391
CR-Franklin,76747403
CR-Franklin,76747412
CR-Franklin,76447060
CR-Franklin,76447068
CR-Franklin,76447072
CR-Franklin,76447078
CR-Franklin,76447087
CR-Franklin,76447090
CR-Franklin,76447094
CR-Franklin,76447097
CR-Franklin,76447101
CR-Franklin,76746954
CR-Franklin,77121163
CR-Franklin,76764881
CR-Franklin,76764883
CR-Franklin,76764886
CR-Franklin,76764887
CR-Franklin,76764890
CR-Franklin,76764891
CR-Franklin,76764894
CR-Franklin,76762186
CR-Franklin,76762187
CR-Franklin,76762190
CR-Franklin,76762191
CR-Franklin,76762192
CR-Franklin,76762197
CR-Franklin,76762202
CR-Franklin,76766730
CR-Franklin,76766732
CR-Franklin,76766733
CR-Franklin,76766734
CR-Franklin,76766737
CR-Franklin,76766738
CR-Franklin,75755877
CR-Franklin,75755879
CR-Franklin,75755881
CR-Franklin,75755882
CR-Franklin,75755884
CR-Franklin,75755886
CR-Franklin,75755887
CR-Franklin,75839475
CR-Franklin,75839477
CR-Franklin,75839478
CR-Franklin,75839480
CR-Franklin,75839482
CR-Franklin,75839485
CR-Franklin,75798223
CR-Franklin,75798225
CR-Franklin,75798228
CR-Franklin,75798231
CR-Franklin,75798232
CR-Franklin,77069209
CR-Franklin,77069210
CR-Franklin,77069213
CR-Franklin,77069214
CR-Franklin,77069221
CR-Franklin,77069222
CR-Franklin,77069225
CR-Franklin,77069226
CR-Franklin,77075941
CR-Franklin,77075942
CR-Franklin,77075945
CR-Franklin,77075946
CR-Franklin,77075953
CR-Franklin,77075954
CR-Franklin,77075957
CR-Franklin,77075958
CR-Franklin,76730862
CR-Franklin,76730863
CR-Franklin,76730864
CR-Franklin,76730865
CR-Franklin,76730866
CR-Franklin,76730867
CR-Franklin,76730868
CR-Franklin,76730869
CR-Franklin,76703590
CR-Franklin,76703591
CR-Franklin,76703592
CR-Franklin,76703593
CR-Franklin,76703594
CR-Franklin,76703595
CR-Franklin,76703596
CR-Franklin,76703597
CR-Franklin,76549177
CR-Franklin,76549178
CR-Franklin,76549179
CR-Franklin,76549180
CR-Franklin,76549181
CR-Franklin,76549182
CR-Franklin,76549183
CR-Franklin,76549184
CR-Franklin,76549185
CR-Franklin,76549186
CR-Franklin,76549187
CR-Franklin,76549188
CR-Franklin,76747367
CR-Franklin,76747378
CR-Franklin,76747379
CR-Franklin,76747388
CR-Franklin,76747389
CR-Franklin,76747402
CR-Franklin,76747407
CR-Franklin,76447061
CR-Franklin,76447069
CR-Franklin,76447073
CR-Franklin,76447079
CR-Franklin,76447083
CR-Franklin,76447091
CR-Franklin,76447098
CR-Franklin,76746953
CR-Franklin,76746955
CR-Franklin,77117120
CR-Franklin,77117125
CR-Franklin,77115449
CR-Franklin,77115454
CR-Franklin,77121162
CR-Franklin,77121164
CR-Franklin,76764880
CR-Franklin,76764882
CR-Franklin,76764884
CR-Franklin,76764885
CR-Franklin,76764888
CR-Franklin,76764893
CR-Franklin,76764895
CR-Franklin,76762184
CR-Franklin,76762185
CR-Franklin,76762188
CR-Franklin,76762189
CR-Franklin,76762193
CR-Franklin,76762196
CR-Franklin,76762198
CR-Franklin,76766731
CR-Franklin,76766735
CR-Franklin,76766736
CR-Franklin,76766739
CR-Providence,76730842
CR-Providence,76730843
CR-Providence,76730844
CR-Providence,76730845
CR-Providence,76730850
CR-Providence,76730851
CR-Providence,76730853
CR-Providence,76730854
CR-Providence,76730856
CR-Providence,76730857
CR-Providence,76730858
CR-Providence,76730859
CR-Providence,76703570
CR-Providence,76703571
CR-Providence,76703572
CR-Providence,76703573
CR-Providence,76703578
CR-Providence,76703579
CR-Providence,76703580
CR-Providence,76703581
CR-Providence,76703584
CR-Providence,76703585
CR-Providence,76703586
CR-Providence,76703587
CR-Providence,76747368
CR-Providence,76747369
CR-Providence,76747373
CR-Providence,76747377
CR-Providence,76747383
CR-Providence,76747384
CR-Providence,76747392
CR-Providence,76747393
CR-Providence,76747396
CR-Providence,76747397
CR-Providence,76747398
CR-Providence,76747399
CR-Providence,76747400
CR-Providence,76747401
CR-Providence,76747406
CR-Providence,76747408
CR-Providence,76747411
CR-Providence,76747413
CR-Providence,76447055
CR-Providence,76447057
CR-Providence,76447059
CR-Providence,76447062
CR-Providence,76447063
CR-Providence,76447065
CR-Providence,76447067
CR-Providence,76447070
CR-Providence,76447074
CR-Providence,76447075
CR-Providence,76447080
CR-Providence,76447081
CR-Providence,76447084
CR-Providence,76447085
CR-Providence,76447088
CR-Providence,76447092
CR-Providence,76447095
CR-Providence,76447099
CR-Providence,77117117
CR-Providence,77117119
CR-Providence,77117122
CR-Providence,77117124
CR-Providence,77115450
CR-Providence,77115452
CR-Providence,77115455
CR-Providence,77115457
CR-Providence,76764889
CR-Providence,76764892
CR-Providence,76764897
CR-Providence,76764898
CR-Providence,76762194
CR-Providence,76762195
CR-Providence,76762199
CR-Providence,76762200
CR-Providence,77069217
CR-Providence,77069218
CR-Providence,77075949
CR-Providence,77075950
CR-Providence,76730870
CR-Providence,76730871
CR-Providence,76730872
CR-Providence,76730873
CR-Providence,76730874
CR-Providence,76730875
CR-Providence,76730876
CR-Providence,76730877
CR-Providence,76730878
CR-Providence,76730879
CR-Providence,76730880
CR-Providence,76730881
CR-Providence,76703598
CR-Providence,76703599
CR-Providence,76703600
CR-Providence,76703601
CR-Providence,76703602
CR-Providence,76703603
CR-Providence,76703604
CR-Providence,76703605
CR-Providence,76703606
CR-Providence,76703607
CR-Providence,76703608
CR-Providence,76703609
CR-Providence,76747371
CR-Providence,76747374
CR-Providence,76747375
CR-Providence,76747376
CR-Providence,76747382
CR-Providence,76747386
CR-Providence,76747387
CR-Providence,76747394
CR-Providence,76747395
CR-Providence,76747404
CR-Providence,76747405
CR-Providence,76747409
CR-Providence,76747410
CR-Providence,76447056
CR-Providence,76447058
CR-Providence,76447064
CR-Providence,76447066
CR-Providence,76447071
CR-Providence,76447076
CR-Providence,76447077
CR-Providence,76447082
CR-Providence,76447086
CR-Providence,76447089
CR-Providence,76447093
CR-Providence,76447096
CR-Providence,76447100
CR-Providence,77117116
CR-Providence,77117118
CR-Providence,77117121
CR-Providence,77117123
CR-Providence,77115451
CR-Providence,77115453
CR-Providence,77115456
CR-Providence,77115458
CR-Providence,76764896
CR-Providence,76762201
CR-Franklin,SWKNDWCPeriod-831037-5806
CR-Franklin,SWKNDWCPeriod-831038-5815
CR-Franklin,SWKNDWCPeriod-831039-5821
CR-Franklin,SWKNDWCPeriod-831040-5824
CR-Franklin,SWKNDWCPeriod-831041-5830
CR-Franklin,SWKNDWCPeriod-831042-5831
CR-Franklin,SWKNDWCPeriod-831043-5838
CR-Franklin,SWKNDWCPeriod-831044-5839
CR-Franklin,SWKNDWCPeriod-831045-5846
CR-Franklin,SWKNDWCPeriod-831046-5847
CR-Franklin,SWKNDWCPeriod-831047-5855
CR-Franklin,SWKNDWCPeriod-831048-5856
CR-Franklin,SWKNDWCPeriod-831049-5867
CR-Franklin,SWKNDWCPeriod-831050-5868
CR-Franklin,SWKNDWCPeriod-831051-5877
CR-Franklin,SWKNDWCPeriod-831052-5878
CR-Franklin,SWKNDWCPeriod-831053-5884
CR-Franklin,SWKNDWCPeriod-831054-5885
CR-Franklin,SWKNDWCPeriod-831055-5892
CR-Franklin,SWKNDWCPeriod-831056-5893
CR-Kingston,SWKNDWCPeriod-831100-7047
CR-Fairmount,SWKNDWCPeriod-831189-5706
CR-Fairmount,SWKNDWCPeriod-831194-5715
CR-Fairmount,SWKNDWCPeriod-831243-5793
CR-Fairmount,SWKNDWCPeriod-831246-5721
CR-Fairmount,SWKNDWCPeriod-831247-5724
CR-Fairmount,SWKNDWCPeriod-831261-5784
CR-Fairmount,SWKNDWCPeriod-831263-5785
CR-Fairmount,SWKNDWCPeriod-831264-5768
CR-Fairmount,SWKNDWCPeriod-831265-5778
CR-Fairmount,SWKNDWCPeriod-831266-5767
CR-Fairmount,SWKNDWCPeriod-831267-5754
CR-Fairmount,SWKNDWCPeriod-831268-5755
CR-Fairmount,SWKNDWCPeriod-831269-5730
CR-Fairmount,SWKNDWCPeriod-831270-5731
CR-Fairmount,SWKNDWCPeriod-831271-5738
CR-Fairmount,SWKNDWCPeriod-831272-5739
CR-Fairmount,SWKNDWCPeriod-831273-5746
CR-Fairmount,SWKNDWCPeriod-831274-5777
CR-Fairmount,SWKNDWCPeriod-831275-5747
CR-Franklin,CP44-833753-5806
CR-Franklin,CP44-833754-5815
CR-Franklin,CP44-833755-5821
CR-Franklin,CP44-833756-5824
CR-Franklin,CP44-833757-5830
CR-Franklin,CP44-833758-5831
CR-Franklin,CP44-833759-5838
CR-Franklin,CP44-833760-5839
CR-Franklin,CP44-833761-5846
CR-Franklin,CP44-833762-5847
CR-Franklin,CP44-833763-5855
CR-Franklin,CP44-833764-5856
CR-Franklin,CP44-833765-5867
CR-Franklin,CP44-833766-5868
CR-Franklin,CP44-833767-5877
CR-Franklin,CP44-833768-5878
CR-Franklin,CP44-833769-5884
CR-Franklin,CP44-833770-5885
CR-Franklin,CP44-833771-5892
CR-Franklin,CP44-833772-5893
CR-Kingston,CP44-833816-7047
CR-Fairmount,CP44-833905-5706
CR-Fairmount,CP44-833910-5715
CR-Fairmount,CP44-833959-5793
CR-Fairmount,CP44-833961-5792
CR-Fairmount,CP44-833962-5721
CR-Fairmount,CP44-833963-5724
CR-Fairmount,CP44-833977-5784
CR-Fairmount,CP44-833979-5785
CR-Fairmount,CP44-833980-5768
CR-Fairmount,CP44-833981-5778
CR-Fairmount,CP44-833982-5767
CR-Fairmount,CP44-833983-5754
CR-Fairmount,CP44-833984-5755
CR-Fairmount,CP44-833985-5730
CR-Fairmount,CP44-833986-5731
CR-Fairmount,CP44-833987-5738
CR-Fairmount,CP44-833988-5739
CR-Fairmount,CP44-833989-5746
CR-Fairmount,CP44-833990-5777
CR-Fairmount,CP44-833991-5747
CR-Franklin,PlainsINT-837268-856
CR-Franklin,PlainsINT-837275-874
CR-Franklin,PlainsINT-837276-875
CR-Franklin,PlainsINT-837279-885
CR-Franklin,PlainsINT-837282-892
CR-Franklin,PlainsINT-837283-893
CR-Franklin,PlainsINT-837286-908
CR-Franklin,PlainsINT-837314-984
CR-Kingston,PlainsINT-837188-2047
CR-Fairmount,PlainsINT-837315-991
CR-Fairmount,PlainsINT-837471-776
CR-Fairmount,PlainsINT-837491-1709
CR-Fairmount,PlainsINT-837493-1708
CR-Fairmount,PlainsINT-837495-1775
CR-Fairmount,PlainsINT-837509-1785
CR-Fairmount,PlainsINT-837512-1782
CR-Fairmount,PlainsINT-837525-784
CR-Fairmount,PlainsINT-837531-1788
CR-Fairmount,PlainsINT-837554-793
CR-Fairmount,PlainsINT-837629-1756
CR-Franklin,PlainsINT-838435-5806
CR-Franklin,PlainsINT-838436-5815
CR-Franklin,PlainsINT-838437-5821
CR-Franklin,PlainsINT-838438-5824
CR-Franklin,PlainsINT-838439-5830
CR-Franklin,PlainsINT-838440-5831
CR-Franklin,PlainsINT-838441-5838
CR-Franklin,PlainsINT-838442-5839
CR-Franklin,PlainsINT-838443-5846
CR-Franklin,PlainsINT-838444-5847
CR-Franklin,PlainsINT-838445-5855
CR-Franklin,PlainsINT-838446-5856
CR-Franklin,PlainsINT-838447-5867
CR-Franklin,PlainsINT-838448-5868
CR-Franklin,PlainsINT-838449-5877
CR-Franklin,PlainsINT-838450-5878
CR-Franklin,PlainsINT-838451-5884
CR-Franklin,PlainsINT-838452-5885
CR-Franklin,PlainsINT-838453-5892
CR-Franklin,PlainsINT-838454-5893
CR-Kingston,PlainsINT-838595-7047
CR-Fairmount,PlainsINT-838503-5706
CR-Fairmount,PlainsINT-838508-5715
CR-Fairmount,PlainsINT-838557-5793
CR-Fairmount,PlainsINT-838560-5721
CR-Fairmount,PlainsINT-838561-5724
CR-Fairmount,PlainsINT-838575-5784
CR-Fairmount,PlainsINT-838577-5785
CR-Fairmount,PlainsINT-838578-5768
CR-Fairmount,PlainsINT-838579-5778
CR-Fairmount,PlainsINT-838580-5767
CR-Fairmount,PlainsINT-838581-5754
CR-Fairmount,PlainsINT-838582-5755
CR-Fairmount,PlainsINT-838583-5730
CR-Fairmount,PlainsINT-838584-5731
CR-Fairmount,PlainsINT-838585-5738
CR-Fairmount,PlainsINT-838586-5739
CR-Fairmount,PlainsINT-838587-5746
CR-Fairmount,PlainsINT-838588-5777
CR-Fairmount,PlainsINT-838589-5747
CR-Franklin,PlainsINT-837821-856
CR-Franklin,PlainsINT-837828-874
CR-Franklin,PlainsINT-837829-875
CR-Franklin,PlainsINT-837832-885
CR-Franklin,PlainsINT-837835-892
CR-Franklin,PlainsINT-837836-893
CR-Franklin,PlainsINT-837839-908
CR-Franklin,PlainsINT-837867-984
CR-Kingston,PlainsINT-837741-2047
CR-Fairmount,PlainsINT-837868-991
CR-Fairmount,PlainsINT-838023-776
CR-Fairmount,PlainsINT-838044-1709
CR-Fairmount,PlainsINT-838046-1708
CR-Fairmount,PlainsINT-838049-1775
CR-Fairmount,PlainsINT-838065-1785
CR-Fairmount,PlainsINT-838068-1782
CR-Fairmount,PlainsINT-838083-784
CR-Fairmount,PlainsINT-838089-1788
CR-Fairmount,PlainsINT-838112-793
CR-Fairmount,PlainsINT-838121-1756
CR-Franklin,PlainsINT-838187-5806
CR-Franklin,PlainsINT-838188-5815
CR-Franklin,PlainsINT-838189-5821
CR-Franklin,PlainsINT-838190-5824
CR-Franklin,PlainsINT-838191-5830
CR-Franklin,PlainsINT-838192-5831
CR-Franklin,PlainsINT-838193-5838
CR-Franklin,PlainsINT-838194-5839
CR-Franklin,PlainsINT-838195-5846
CR-Franklin,PlainsINT-838196-5847
CR-Franklin,PlainsINT-838197-5855
CR-Franklin,PlainsINT-838198-5856
CR-Franklin,PlainsINT-838199-5867
CR-Franklin,PlainsINT-838200-5868
CR-Franklin,PlainsINT-838201-5877
CR-Franklin,PlainsINT-838202-5878
CR-Franklin,PlainsINT-838203-5884
CR-Franklin,PlainsINT-838204-5885
CR-Franklin,PlainsINT-838205-5892
CR-Franklin,PlainsINT-838206-5893
CR-Kingston,PlainsINT-838250-7047
CR-Fairmount,PlainsINT-838313-5706
CR-Fairmount,PlainsINT-838318-5715
CR-Fairmount,PlainsINT-838367-5793
CR-Fairmount,PlainsINT-838370-5721
CR-Fairmount,PlainsINT-838371-5724
CR-Fairmount,PlainsINT-838385-5784
CR-Fairmount,PlainsINT-838387-5785
CR-Fairmount,PlainsINT-838388-5768
CR-Fairmount,PlainsINT-838389-5778
CR-Fairmount,PlainsINT-838390-5767
CR-Fairmount,PlainsINT-838391-5754
CR-Fairmount,PlainsINT-838392-5755
CR-Fairmount,PlainsINT-838393-5730
CR-Fairmount,PlainsINT-838394-5731
CR-Fairmount,PlainsINT-838395-5738
CR-Fairmount,PlainsINT-838396-5739
CR-Fairmount,PlainsINT-838397-5746
CR-Fairmount,PlainsINT-838398-5777
CR-Fairmount,PlainsINT-838399-5747
CR-Franklin,SWKDYWCPeriod-816690-856
CR-Franklin,SWKDYWCPeriod-816697-874
CR-Franklin,SWKDYWCPeriod-816701-885
CR-Franklin,SWKDYWCPeriod-816704-892
CR-Franklin,SWKDYWCPeriod-816708-908
CR-Franklin,SWKDYWCPeriod-816736-984
CR-Kingston,SWKDYWCPeriod-816569-2047
CR-Needham,SWKDYWCPeriod-816703-889
CR-Needham,SWKDYWCPeriod-816705-893
CR-Fairmount,SWKDYWCPeriod-816737-991
CR-Fairmount,SWKDYWCPeriod-831410-784
CR-Fairmount,SWKDYWCPeriod-831413-776
CR-Fairmount,SWKDYWCPeriod-831419-1708
CR-Fairmount,SWKDYWCPeriod-831439-1785
CR-Fairmount,SWKDYWCPeriod-831442-1782
CR-Fairmount,SWKDYWCPeriod-831443-1775
CR-Fairmount,SWKDYWCPeriod-831444-1788
CR-Fairmount,SWKDYWCPeriod-831449-1709
CR-Fairmount,SWKDYWCPeriod-831451-793
CR-Fairmount,SWKDYWCPeriod-831463-1756
CR-Franklin,JFKStops-834885-5806
CR-Franklin,JFKStops-834886-5815
CR-Franklin,JFKStops-834887-5821
CR-Franklin,JFKStops-834888-5824
CR-Franklin,JFKStops-834889-5830
CR-Franklin,JFKStops-834890-5831
CR-Franklin,JFKStops-834891-5838
CR-Franklin,JFKStops-834892-5839
CR-Franklin,JFKStops-834893-5846
CR-Franklin,JFKStops-834894-5847
CR-Franklin,JFKStops-834895-5855
CR-Franklin,JFKStops-834896-5856
CR-Franklin,JFKStops-834897-5867
CR-Franklin,JFKStops-834898-5868
CR-Franklin,JFKStops-834899-5877
CR-Franklin,JFKStops-834900-5878
CR-Franklin,JFKStops-834901-5884
CR-Franklin,JFKStops-834902-5885
CR-Franklin,JFKStops-834903-5892
CR-Franklin,JFKStops-834904-5893
CR-Kingston,JFKStops-835129-7047
CR-Fairmount,JFKStops-835037-5706
CR-Fairmount,JFKStops-835042-5715
CR-Fairmount,JFKStops-835091-5793
CR-Fairmount,JFKStops-835093-5792
CR-Fairmount,JFKStops-835094-5721
CR-Fairmount,JFKStops-835095-5724
CR-Fairmount,JFKStops-835109-5784
CR-Fairmount,JFKStops-835111-5785
CR-Fairmount,JFKStops-835112-5768
CR-Fairmount,JFKStops-835113-5778
CR-Fairmount,JFKStops-835114-5767
CR-Fairmount,JFKStops-835115-5754
CR-Fairmount,JFKStops-835116-5755
CR-Fairmount,JFKStops-835117-5730
CR-Fairmount,JFKStops-835118-5731
CR-Fairmount,JFKStops-835119-5738
CR-Fairmount,JFKStops-835120-5739
CR-Fairmount,JFKStops-835121-5746
CR-Fairmount,JFKStops-835122-5777
CR-Fairmount,JFKStops-835123-5747
CR-Kingston,WCGameDay-817880-2047
CR-Franklin,WCGameDay-817755-802
CR-Franklin,WCGameDay-817756-803
CR-Franklin,WCGameDay-817757-806
CR-Franklin,WCGameDay-817758-810
CR-Franklin,WCGameDay-827401-813
CR-Franklin,WCGameDay-817761-818
CR-Franklin,WCGameDay-817762-819
CR-Franklin,WCGameDay-817764-824
CR-Franklin,WCGameDay-817765-825
CR-Franklin,WCGameDay-817766-827
CR-Franklin,WCGameDay-817767-828
CR-Franklin,WCGameDay-827399-831
CR-Franklin,WCGameDay-817769-832
CR-Franklin,WCGameDay-827398-835
CR-Franklin,WCGameDay-817771-836
CR-Franklin,WCGameDay-817772-839
CR-Franklin,WCGameDay-817774-843
CR-Franklin,WCGameDay-817775-844
CR-Franklin,WCGameDay-817776-847
CR-Franklin,WCGameDay-817778-851
CR-Franklin,WCGameDay-817779-852
CR-Franklin,WCGameDay-817781-856
CR-Franklin,WCGameDay-817782-857
CR-Franklin,WCGameDay-817784-864
CR-Franklin,WCGameDay-817785-867
CR-Franklin,WCGameDay-817786-870
CR-Franklin,WCGameDay-817787-871
CR-Franklin,WCGameDay-817789-875
CR-Franklin,WCGameDay-817790-880
CR-Franklin,WCGameDay-817791-881
CR-Franklin,WCGameDay-817792-885
CR-Franklin,WCGameDay-817793-886
CR-Franklin,WCGameDay-817794-889
CR-Franklin,WCGameDay-817795-892
CR-Franklin,WCGameDay-817796-893
CR-Franklin,June13-821025-5806
CR-Franklin,June13-821026-5815
CR-Franklin,June13-821027-5821
CR-Franklin,June13-821028-5824
CR-Franklin,June13-821029-5830
CR-Franklin,June13-821030-5831
CR-Franklin,June13-821031-5838
CR-Franklin,June13-821032-5839
CR-Franklin,June13-821033-5846
CR-Franklin,June13-821034-5847
CR-Franklin,June13-821035-5855
CR-Franklin,June13-821036-5856
CR-Franklin,June13-821037-5867
CR-Franklin,June13-821038-5868
CR-Franklin,June13-821039-5877
CR-Franklin,June13-821040-5878
CR-Franklin,June13-821041-5884
CR-Franklin,June13-821042-5885
CR-Franklin,June13-821043-5892
CR-Franklin,June13-821044-5893
CR-Franklin,SouthBase-826214-856
CR-Franklin,SouthBase-826221-874
CR-Franklin,SouthBase-826225-885
CR-Franklin,SouthBase-826228-892
CR-Franklin,SouthBase-826229-893
CR-Franklin,SouthBase-826232-908
CR-Franklin,SouthBase-826260-984
CR-Kingston,SouthBase-826075-2047
CR-Needham,SouthBase-826227-889
CR-Needham,SouthBase-826229-893
CR-Fairmount,SouthBase-826261-991
CR-Fairmount,SouthBase-830508-776
CR-Fairmount,SouthBase-830529-1709
CR-Fairmount,SouthBase-830531-1708
CR-Fairmount,SouthBase-830534-1775
CR-Fairmount,SouthBase-830550-1785
CR-Fairmount,SouthBase-830553-1782
CR-Fairmount,SouthBase-830568-784
CR-Fairmount,SouthBase-830574-1788
CR-Fairmount,SouthBase-830597-793
CR-Fairmount,SouthBase-830606-1756
CR-Franklin,SouthBase-793087-5806
CR-Franklin,SouthBase-793088-5815
CR-Franklin,SouthBase-793089-5821
CR-Franklin,SouthBase-793090-5824
CR-Franklin,SouthBase-793091-5830
CR-Franklin,SouthBase-793092-5831
CR-Franklin,SouthBase-793093-5838
CR-Franklin,SouthBase-793094-5839
CR-Franklin,SouthBase-793095-5846
CR-Franklin,SouthBase-793096-5847
CR-Franklin,SouthBase-793097-5855
CR-Franklin,SouthBase-793098-5856
CR-Franklin,SouthBase-793099-5867
CR-Franklin,SouthBase-793100-5868
CR-Franklin,SouthBase-793101-5877
CR-Franklin,SouthBase-793102-5878
CR-Franklin,SouthBase-793103-5884
CR-Franklin,SouthBase-793104-5885
CR-Franklin,SouthBase-793105-5892
CR-Franklin,SouthBase-793106-5893
CR-Kingston,SouthBase-793184-7047
CR-Fairmount,SouthBase-830375-5706
CR-Fairmount,SouthBase-830380-5715
CR-Fairmount,SouthBase-830429-5793
CR-Fairmount,SouthBase-830432-5721
